Timing Results, AES-128 as Encryption/Decryption, SHA-512 with HMAC for secure vault update:
+-----------+--------------+--------------+----------------+--+------------+
| Device ID | Encrypt (ms) | Decrypt (ms) | SV Update (ms) |  | Auth. (ms) |
|    683    |  0.03314018  |  0.00619888  |   0.03051758   |  | 0.25081635 |
|    684    |  0.01955032  |  0.00953674  |   0.03314018   |  | 0.22339821 |
|    685    |  0.01978874  |  0.00810623  |   0.02670288   |  | 0.18548965 |
|    686    |  0.02002716  |  0.00762939  |   0.02717972   |  | 0.20670891 |
|    687    |  0.02002716  |  0.00810623  |   0.03242493   |  | 0.19168854 |
|    688    |  0.02026558  |  0.00858307  |   0.02741814   |  | 0.18262863 |
|    689    |  0.03075600  |  0.00858307  |   0.03266335   |  | 0.22578239 |
|    690    |  0.02145767  |  0.00882149  |   0.02884865   |  | 0.20146370 |
|    691    |  0.02145767  |  0.00786781  |   0.02908707   |  | 0.21862984 |
|    692    |  0.01978874  |  0.00786781  |   0.05197525   |  | 0.21195412 |
|    693    |  0.02026558  |  0.00739098  |   0.02646446   |  | 0.18525124 |
|    694    |  0.01668930  |  0.00858307  |   0.02908707   |  | 0.19025803 |
|    695    |  0.01835823  |  0.00691414  |   0.03147125   |  | 0.18405914 |
|    696    |  0.01382828  |  0.00572205  |   0.01955032   |  | 0.13136864 |
|    697    |  0.02050400  |  0.00667572  |   0.02694130   |  | 0.17166138 |
|    698    |  0.01335144  |  0.00667572  |   0.01907349   |  | 0.15139580 |
|    699    |  0.01692772  |  0.00715256  |   0.02551079   |  | 0.17642975 |
|    700    |  0.01239777  |  0.00572205  |   0.02312660   |  | 0.12969971 |
|    701    |  0.01597404  |  0.00715256  |   0.02574921   |  | 0.16999245 |
|    702    |  0.01358986  |  0.00500679  |   0.02360344   |  | 0.13518333 |
|    703    |  0.01645088  |  0.00762939  |   0.02789497   |  | 0.18072128 |
|    704    |  0.03838539  |  0.00953674  |   0.03862381   |  | 0.30565262 |
|    705    |  0.03671646  |  0.01049042  |   0.03695488   |  | 0.30803680 |
|    706    |  0.03719330  |  0.00786781  |   0.03647804   |  | 0.30350685 |
|    707    |  0.03743172  |  0.00858307  |   0.03790855   |  | 0.30684471 |
|    708    |  0.03242493  |  0.00596046  |   0.03123283   |  | 0.23555756 |
|    709    |  0.03886223  |  0.00596046  |   0.02908707   |  | 0.23841858 |
|    710    |  0.01454353  |  0.00596046  |   0.01978874   |  | 0.14805794 |
|    711    |  0.03814697  |  0.00834465  |   0.04768372   |  | 0.29301643 |
|    712    |  0.03910065  |  0.00977516  |   0.03838539   |  | 0.30779839 |
|    713    |  0.03671646  |  0.01931190  |   0.03552437   |  | 0.30922890 |
|    714    |  0.03099442  |  0.00572205  |   0.02837181   |  | 0.22745132 |
|    715    |  0.03194809  |  0.00596046  |   0.02932549   |  | 0.24294853 |
|    716    |  0.03170967  |  0.00596046  |   0.03910065   |  | 0.24271011 |
|    717    |  0.03767014  |  0.00762939  |   0.03671646   |  | 0.30446053 |
|    718    |  0.04220009  |  0.00596046  |   0.02908707   |  | 0.24509430 |
|    719    |  0.03218651  |  0.00596046  |   0.03838539   |  | 0.24318695 |
|    720    |  0.02074242  |  0.00953674  |   0.03528595   |  | 0.21028519 |
|    721    |  0.04768372  |  0.00834465  |   0.03576279   |  | 0.29468536 |
|    722    |  0.03862381  |  0.00929832  |   0.03862381   |  | 0.30612946 |
|    723    |  0.01955032  |  0.00762939  |   0.02694130   |  | 0.19264221 |
|    724    |  0.03218651  |  0.00596046  |   0.03504753   |  | 0.25129318 |
|    725    |  0.04911423  |  0.00977516  |   0.05269051   |  | 0.32210350 |
|    726    |  0.03385544  |  0.00596046  |   0.02861023   |  | 0.23293495 |
|    727    |  0.03242493  |  0.00548363  |   0.03933907   |  | 0.24247169 |
|    728    |  0.03218651  |  0.00548363  |   0.02908707   |  | 0.23913383 |
|    729    |  0.01502037  |  0.00715256  |   0.02956390   |  | 0.15616417 |
|    730    |  0.02145767  |  0.00929832  |   0.03504753   |  | 0.21028519 |
|    731    |  0.02121925  |  0.00953674  |   0.02956390   |  | 0.21433830 |
|    732    |  0.02002716  |  0.00834465  |   0.03170967   |  | 0.19359589 |
|    733    |  0.05292892  |  0.00786781  |   0.03576279   |  | 0.33068657 |
|    734    |  0.03957748  |  0.00834465  |   0.03910065   |  | 0.31137466 |
|    735    |  0.02121925  |  0.00953674  |   0.03457069   |  | 0.22983551 |
|    736    |  0.03647804  |  0.00786781  |   0.03623962   |  | 0.28157234 |
|    737    |  0.03647804  |  0.00786781  |   0.03552437   |  | 0.31590462 |
|    738    |  0.02121925  |  0.00810623  |   0.03552437   |  | 0.21171570 |
|    739    |  0.02121925  |  0.00929832  |   0.02956390   |  | 0.20551682 |
|    740    |  0.02169609  |  0.00810623  |   0.03218651   |  | 0.21195412 |
|    741    |  0.03790855  |  0.00834465  |   0.03576279   |  | 0.31495094 |
|    742    |  0.03886223  |  0.00882149  |   0.03910065   |  | 0.30040741 |
|    743    |  0.03790855  |  0.01978874  |   0.04243851   |  | 0.33235550 |
|    744    |  0.03695488  |  0.00834465  |   0.03552437   |  | 0.28848648 |
|    745    |  0.03790855  |  0.01001358  |   0.03862381   |  | 0.33473969 |
|    746    |  0.11515617  |  0.00691414  |   0.03886223   |  | 0.39744377 |
|    747    |  0.03886223  |  0.00858307  |   0.03790855   |  | 0.29993057 |
|    748    |  0.03886223  |  0.00786781  |   0.04768372   |  | 0.30064583 |
|    749    |  0.03838539  |  0.00739098  |   0.03671646   |  | 0.28729439 |
|    750    |  0.03910065  |  0.00810623  |   0.03814697   |  | 0.31065941 |
|    751    |  0.03695488  |  0.00858307  |   0.04792213   |  | 0.31709671 |
|    752    |  0.03838539  |  0.00762939  |   0.05102158   |  | 0.30207634 |
|    753    |  0.03886223  |  0.00810623  |   0.03790855   |  | 0.30779839 |
|    754    |  0.03790855  |  0.00929832  |   0.04053116   |  | 0.30517578 |
|    755    |  0.03790855  |  0.00858307  |   0.03552437   |  | 0.29110909 |
|    756    |  0.03743172  |  0.01096725  |   0.03552437   |  | 0.31924248 |
|    757    |  0.02145767  |  0.00834465  |   0.02932549   |  | 0.20432472 |
|    758    |  0.02145767  |  0.00882149  |   0.02932549   |  | 0.21004677 |
|    759    |  0.03194809  |  0.00548363  |   0.03886223   |  | 0.25010109 |
|    760    |  0.03671646  |  0.00786781  |   0.03600121   |  | 0.28777122 |
|    761    |  0.03743172  |  0.00762939  |   0.03552437   |  | 0.29039383 |
|    762    |  0.03838539  |  0.00858307  |   0.04124641   |  | 0.31137466 |
|    763    |  0.03504753  |  0.00834465  |   0.03743172   |  | 0.30279160 |
|    764    |  0.03623962  |  0.00905991  |   0.03528595   |  | 0.31661987 |
|    765    |  0.03767014  |  0.00786781  |   0.03576279   |  | 0.29444695 |
|    766    |  0.03886223  |  0.01001358  |   0.04720688   |  | 0.32162666 |
|    767    |  0.03790855  |  0.00858307  |   0.05102158   |  | 0.31828880 |
|    768    |  0.04959106  |  0.00858307  |   0.05245209   |  | 0.32997131 |
|    769    |  0.04053116  |  0.00858307  |   0.03838539   |  | 0.30612946 |
|    770    |  0.03600121  |  0.00810623  |   0.04839897   |  | 0.31518936 |
|    771    |  0.03790855  |  0.00762939  |   0.04863739   |  | 0.30350685 |
|    772    |  0.01978874  |  0.00882149  |   0.02932549   |  | 0.21791458 |
|    773    |  0.03862381  |  0.00929832  |   0.03886223   |  | 0.31781197 |
|    774    |  0.03767014  |  0.00762939  |   0.03600121   |  | 0.30326843 |
|    775    |  0.03623962  |  0.00762939  |   0.04768372   |  | 0.32567978 |
|    776    |  0.03957748  |  0.00596046  |   0.02884865   |  | 0.27418137 |
|    777    |  0.02741814  |  0.00977516  |   0.02932549   |  | 0.21815300 |
|    778    |  0.03814697  |  0.00762939  |   0.04839897   |  | 0.30326843 |
|    779    |  0.05173683  |  0.00834465  |   0.03838539   |  | 0.35333633 |
|    780    |  0.02765656  |  0.00667572  |   0.02717972   |  | 0.22411346 |
|    781    |  0.01883507  |  0.00596046  |   0.02551079   |  | 0.18715858 |
|    782    |  0.02050400  |  0.01072884  |   0.03361702   |  | 0.25653839 |
|    783    |  0.01883507  |  0.00667572  |   0.02622604   |  | 0.17929077 |
|    784    |  0.02360344  |  0.00572205  |   0.02217293   |  | 0.18215179 |
|    785    |  0.02217293  |  0.00810623  |   0.02765656   |  | 0.21433830 |
|    786    |  0.01120567  |  0.00882149  |   0.02217293   |  | 0.14185905 |
|    787    |  0.01454353  |  0.00715256  |   0.01955032   |  | 0.15044212 |
|    788    |  0.01597404  |  0.00572205  |   0.02121925   |  | 0.15926361 |
|    789    |  0.02169609  |  0.00858307  |   0.03433228   |  | 0.22292137 |
|    790    |  0.02217293  |  0.00929832  |   0.03051758   |  | 0.22721291 |
|    791    |  0.01454353  |  0.00596046  |   0.02288818   |  | 0.15330315 |
|    792    |  0.01454353  |  0.00596046  |   0.01978874   |  | 0.15568733 |
|    793    |  0.01096725  |  0.00476837  |   0.01811981   |  | 0.13256073 |
|    794    |  0.01454353  |  0.00596046  |   0.02741814   |  | 0.15068054 |
|    795    |  0.02098083  |  0.00810623  |   0.02956390   |  | 0.21982193 |
|    796    |  0.01502037  |  0.00596046  |   0.02002716   |  | 0.14615059 |
|    797    |  0.01478195  |  0.00596046  |   0.02384186   |  | 0.14734268 |
|    798    |  0.01502037  |  0.00596046  |   0.02026558   |  | 0.14662743 |
|    799    |  0.01883507  |  0.00929832  |   0.03194809   |  | 0.22387505 |
|    800    |  0.02193451  |  0.00882149  |   0.02980232   |  | 0.21576881 |
|    801    |  0.01192093  |  0.00548363  |   0.01835823   |  | 0.13542175 |
|    802    |  0.01502037  |  0.00548363  |   0.02908707   |  | 0.15425682 |
|    803    |  0.02145767  |  0.00858307  |   0.02932549   |  | 0.22506714 |
|    804    |  0.02193451  |  0.00834465  |   0.02956390   |  | 0.22029877 |
|    805    |  0.02241135  |  0.00882149  |   0.03576279   |  | 0.22339821 |
|    806    |  0.02193451  |  0.00834465  |   0.03004074   |  | 0.22029877 |
|    807    |  0.02193451  |  0.01406670  |   0.02980232   |  | 0.22792816 |
|    808    |  0.02169609  |  0.00786781  |   0.02050400   |  | 0.93388557 |
|    809    |  0.02193451  |  0.00905991  |   0.02980232   |  | 0.22673607 |
|    810    |  0.02145767  |  0.00858307  |   0.03504753   |  | 0.21624565 |
|    811    |  0.02145767  |  0.00858307  |   0.02932549   |  | 0.22125244 |
|    812    |  0.02145767  |  0.00882149  |   0.02908707   |  | 0.21076202 |
|    813    |  0.02241135  |  0.01025200  |   0.03314018   |  | 0.23603439 |
|    814    |  0.02098083  |  0.00786781  |   0.02884865   |  | 0.21076202 |
|    815    |  0.02145767  |  0.01406670  |   0.02884865   |  | 0.21672249 |
|    816    |  0.02121925  |  0.00953674  |   0.02884865   |  | 0.21862984 |
|    817    |  0.02193451  |  0.00882149  |   0.02956390   |  | 0.21529198 |
|    818    |  0.02169609  |  0.00905991  |   0.03600121   |  | 0.22077560 |
|    819    |  0.02145767  |  0.00882149  |   0.02980232   |  | 0.21862984 |
|    820    |  0.02717972  |  0.00858307  |   0.02932549   |  | 0.21719933 |
|    821    |  0.02169609  |  0.00882149  |   0.03504753   |  | 0.22387505 |
|    822    |  0.02121925  |  0.00834465  |   0.02956390   |  | 0.21195412 |
|    823    |  0.02121925  |  0.00929832  |   0.02980232   |  | 0.22149086 |
|    824    |  0.02145767  |  0.00929832  |   0.02932549   |  | 0.21600723 |
|    825    |  0.01454353  |  0.00572205  |   0.02026558   |  | 0.15068054 |
|    826    |  0.02169609  |  0.01049042  |   0.04029274   |  | 0.23579597 |
|    827    |  0.02169609  |  0.00882149  |   0.02932549   |  | 0.21409988 |
|    828    |  0.02694130  |  0.00977516  |   0.02956390   |  | 0.21791458 |
|    829    |  0.02145767  |  0.00858307  |   0.03457069   |  | 0.21743774 |
|    830    |  0.02121925  |  0.00905991  |   0.02884865   |  | 0.21338463 |
|    831    |  0.02670288  |  0.00953674  |   0.02932549   |  | 0.22411346 |
|    832    |  0.02145767  |  0.01668930  |   0.03480911   |  | 0.22840500 |
|    833    |  0.02145767  |  0.00905991  |   0.02980232   |  | 0.21362305 |
|    834    |  0.02145767  |  0.00905991  |   0.03600121   |  | 0.24223328 |
|    835    |  0.02169609  |  0.00905991  |   0.02956390   |  | 0.21815300 |
|    836    |  0.02193451  |  0.00596046  |   0.02360344   |  | 0.19741058 |
|    837    |  0.02145767  |  0.00882149  |   0.03552437   |  | 0.21910667 |
|    838    |  0.02169609  |  0.00858307  |   0.02932549   |  | 0.21171570 |
|    839    |  0.02646446  |  0.00834465  |   0.02932549   |  | 0.21815300 |
|    840    |  0.02145767  |  0.00905991  |   0.03504753   |  | 0.21696091 |
|    841    |  0.02050400  |  0.00810623  |   0.02884865   |  | 0.20885468 |
|    842    |  0.01716614  |  0.00643730  |   0.02074242   |  | 0.15163422 |
|    843    |  0.02264977  |  0.00977516  |   0.03075600   |  | 0.23174286 |
|    844    |  0.01549721  |  0.00643730  |   0.02145767   |  | 0.15854836 |
|    845    |  0.02217293  |  0.00882149  |   0.03552437   |  | 0.22459030 |
|    846    |  0.01478195  |  0.00524521  |   0.01811981   |  | 0.14281273 |
|    847    |  0.03314018  |  0.00905991  |   0.03218651   |  | 0.27227402 |
|    848    |  0.02932549  |  0.00858307  |   0.03695488   |  | 0.26011467 |
|    849    |  0.02217293  |  0.00882149  |   0.02932549   |  | 0.24294853 |
|    850    |  0.02217293  |  0.00834465  |   0.02932549   |  | 0.22268295 |
|    851    |  0.03075600  |  0.00858307  |   0.02884865   |  | 0.23722649 |
|    852    |  0.02288818  |  0.00953674  |   0.03051758   |  | 0.24795532 |
|    853    |  0.02288818  |  0.00882149  |   0.03504753   |  | 0.23841858 |
|    854    |  0.02121925  |  0.00858307  |   0.03123283   |  | 0.22697449 |
|    855    |  0.02121925  |  0.00858307  |   0.02956390   |  | 0.22673607 |
|    856    |  0.02241135  |  0.00929832  |   0.03695488   |  | 0.23531914 |
|    857    |  0.01740456  |  0.00619888  |   0.01955032   |  | 0.17189980 |
|    858    |  0.02360344  |  0.01192093  |   0.03123283   |  | 0.25391579 |
|    859    |  0.02217293  |  0.00929832  |   0.03886223   |  | 0.23388863 |
|    860    |  0.02193451  |  0.00882149  |   0.03027916   |  | 0.22745132 |
|    861    |  0.01931190  |  0.00548363  |   0.02384186   |  | 0.17261505 |
|    862    |  0.01978874  |  0.00524521  |   0.01907349   |  | 0.16617775 |
|    863    |  0.00977516  |  0.00476837  |   0.01573563   |  | 0.13661385 |
|    864    |  0.01263618  |  0.00739098  |   0.02908707   |  | 0.19550323 |
|    865    |  0.02264977  |  0.00929832  |   0.03004074   |  | 0.24890900 |
|    866    |  0.02288818  |  0.01811981  |   0.03099442   |  | 0.24390221 |
|    867    |  0.02312660  |  0.00905991  |   0.03623962   |  | 0.25320053 |
|    868    |  0.02551079  |  0.00834465  |   0.03027916   |  | 0.22912025 |
|    869    |  0.01978874  |  0.00786781  |   0.03290176   |  | 0.21028519 |
|    870    |  0.03933907  |  0.00882149  |   0.03886223   |  | 0.33378601 |
|    871    |  0.04172325  |  0.07987022  |   0.05269051   |  | 0.41270256 |
|    872    |  0.03743172  |  0.00739098  |   0.03957748   |  | 0.30350685 |
|    873    |  0.03910065  |  0.00882149  |   0.03886223   |  | 0.34713745 |
|    874    |  0.03933907  |  0.00977516  |   0.03910065   |  | 0.33521652 |
|    875    |  0.03862381  |  0.00882149  |   0.03647804   |  | 0.31471252 |
|    876    |  0.02026558  |  0.00786781  |   0.02765656   |  | 0.21052361 |
|    877    |  0.04959106  |  0.00762939  |   0.03886223   |  | 0.33950806 |
|    878    |  0.03886223  |  0.00858307  |   0.03886223   |  | 0.33473969 |
|    879    |  0.04029274  |  0.00786781  |   0.03528595   |  | 0.30755997 |
|    880    |  0.05292892  |  0.00762939  |   0.04792213   |  | 0.32758713 |
|    881    |  0.03743172  |  0.00762939  |   0.03671646   |  | 0.30279160 |
|    882    |  0.02217293  |  0.00929832  |   0.03004074   |  | 0.21934509 |
|    883    |  0.03814697  |  0.00810623  |   0.03838539   |  | 0.31781197 |
|    884    |  0.03767014  |  0.00786781  |   0.03623962   |  | 0.30422211 |
|    885    |  0.03719330  |  0.00762939  |   0.04863739   |  | 0.31638145 |
|    886    |  0.03457069  |  0.00524521  |   0.02741814   |  | 0.23937225 |
|    887    |  0.02336502  |  0.01049042  |   0.03099442   |  | 0.26440620 |
|    888    |  0.02264977  |  0.00905991  |   0.03695488   |  | 0.25343895 |
|    889    |  0.02217293  |  0.00905991  |   0.03004074   |  | 0.22315979 |
|    890    |  0.02098083  |  0.00929832  |   0.02908707   |  | 0.21791458 |
|    891    |  0.02098083  |  0.00858307  |   0.03218651   |  | 0.22172928 |
|    892    |  0.01311302  |  0.00500679  |   0.01764297   |  | 0.13327599 |
|    893    |  0.02121925  |  0.00810623  |   0.03409386   |  | 0.21791458 |
|    894    |  0.02717972  |  0.00905991  |   0.03004074   |  | 0.23531914 |
|    895    |  0.02098083  |  0.00858307  |   0.03004074   |  | 0.22006035 |
|    896    |  0.03838539  |  0.00596046  |   0.03647804   |  | 0.31924248 |
|    897    |  0.03933907  |  0.00524521  |   0.02741814   |  | 0.30398369 |
|    898    |  0.03910065  |  0.00953674  |   0.03886223   |  | 0.33879280 |
|    899    |  0.03719330  |  0.00786781  |   0.04911423   |  | 0.33426285 |
|    900    |  0.03671646  |  0.00762939  |   0.05054474   |  | 0.31805038 |
|    901    |  0.02002716  |  0.00810623  |   0.03409386   |  | 0.20718575 |
|    902    |  0.03814697  |  0.00929832  |   0.04124641   |  | 0.33950806 |
|    903    |  0.03743172  |  0.00715256  |   0.03504753   |  | 0.31518936 |
|    904    |  0.03099442  |  0.00762939  |   0.04720688   |  | 0.30350685 |
|    905    |  0.03075600  |  0.00524521  |   0.02694130   |  | 0.23698807 |
|    906    |  0.03862381  |  0.00953674  |   0.04577637   |  | 0.34594536 |
|    907    |  0.03814697  |  0.01049042  |   0.06699562   |  | 0.35095215 |
|    908    |  0.03814697  |  0.00810623  |   0.03576279   |  | 0.32830238 |
|    909    |  0.03004074  |  0.00715256  |   0.02622604   |  | 0.24914742 |
|    910    |  0.02694130  |  0.00858307  |   0.03027916   |  | 0.23961067 |
|    911    |  0.03075600  |  0.00500679  |   0.02694130   |  | 0.24509430 |
|    912    |  0.03671646  |  0.00786781  |   0.04744530   |  | 0.32687187 |
|    913    |  0.03647804  |  0.00858307  |   0.03671646   |  | 0.29516220 |
|    914    |  0.05149841  |  0.00810623  |   0.03576279   |  | 0.33497810 |
|    915    |  0.04005432  |  0.00500679  |   0.02813339   |  | 0.24890900 |
|    916    |  0.03027916  |  0.00572205  |   0.02598763   |  | 0.23794174 |
|    917    |  0.03600121  |  0.02050400  |   0.03528595   |  | 0.29373169 |
|    918    |  0.05531311  |  0.00786781  |   0.03552437   |  | 0.33354759 |
|    919    |  0.03743172  |  0.00762939  |   0.03671646   |  | 0.31518936 |
|    920    |  0.01311302  |  0.00524521  |   0.01811981   |  | 0.13160706 |
|    921    |  0.02002716  |  0.00762939  |   0.02717972   |  | 0.20051003 |
|    922    |  0.04839897  |  0.00762939  |   0.03647804   |  | 0.33497810 |
|    923    |  0.03647804  |  0.00786781  |   0.06222725   |  | 0.32973289 |
|    924    |  0.03671646  |  0.00882149  |   0.03528595   |  | 0.30875206 |
|    925    |  0.03695488  |  0.00834465  |   0.03576279   |  | 0.33640862 |
|    926    |  0.04959106  |  0.00810623  |   0.03600121   |  | 0.33879280 |
|    927    |  0.03433228  |  0.00572205  |   0.02861023   |  | 0.29373169 |
|    928    |  0.03218651  |  0.00619888  |   0.04243851   |  | 0.31280518 |
|    929    |  0.03767014  |  0.00619888  |   0.02932549   |  | 0.29945374 |
|    930    |  0.04172325  |  0.00619888  |   0.02861023   |  | 0.26369095 |
|    931    |  0.03743172  |  0.00834465  |   0.04935265   |  | 0.33259392 |
|    932    |  0.03695488  |  0.00762939  |   0.03480911   |  | 0.30374527 |
|    933    |  0.03695488  |  0.00834465  |   0.03147125   |  | 0.31542778 |
|    934    |  0.03671646  |  0.07653236  |   0.03981590   |  | 0.38218498 |
|    935    |  0.03838539  |  0.01049042  |   0.04887581   |  | 0.34451485 |
|    936    |  0.03743172  |  0.00762939  |   0.04744530   |  | 0.31900406 |
|    937    |  0.03767014  |  0.00739098  |   0.03647804   |  | 0.32258034 |
|    938    |  0.03719330  |  0.00810623  |   0.03862381   |  | 0.33092499 |
|    939    |  0.02026558  |  0.00786781  |   0.03266335   |  | 0.21815300 |
|    940    |  0.03767014  |  0.00786781  |   0.03457069   |  | 0.30827522 |
|    941    |  0.05292892  |  0.00762939  |   0.03600121   |  | 0.32877922 |
|    942    |  0.03647804  |  0.00762939  |   0.04768372   |  | 0.32806396 |
|    943    |  0.03480911  |  0.00619888  |   0.02932549   |  | 0.30636787 |
|    944    |  0.03743172  |  0.00953674  |   0.04220009   |  | 0.32448769 |
|    945    |  0.04220009  |  0.00786781  |   0.03623962   |  | 0.33092499 |
|    946    |  0.03695488  |  0.01406670  |   0.03790855   |  | 0.33974648 |
|    947    |  0.03838539  |  0.00786781  |   0.04768372   |  | 0.32186508 |
|    948    |  0.03623962  |  0.00762939  |   0.03576279   |  | 0.35357475 |
|    949    |  0.02026558  |  0.00572205  |   0.01978874   |  | 0.15664101 |
|    950    |  0.03790855  |  0.00572205  |   0.03957748   |  | 0.31208992 |
|    951    |  0.04863739  |  0.00834465  |   0.03623962   |  | 0.33593178 |
|    952    |  0.03814697  |  0.00762939  |   0.04744530   |  | 0.32210350 |
|    953    |  0.03623962  |  0.00739098  |   0.03623962   |  | 0.30708313 |
|    954    |  0.02026558  |  0.00786781  |   0.02741814   |  | 0.21505356 |
|    955    |  0.03576279  |  0.00762939  |   0.04053116   |  | 0.32949448 |
|    956    |  0.03623962  |  0.00786781  |   0.04982948   |  | 0.32234192 |
|    957    |  0.03767014  |  0.00882149  |   0.03743172   |  | 0.33879280 |
|    958    |  0.03671646  |  0.00977516  |   0.03767014   |  | 0.32806396 |
|    959    |  0.04005432  |  0.01287460  |   0.03743172   |  | 0.35715103 |
|    960    |  0.03266335  |  0.01072884  |   0.02861023   |  | 0.27179718 |
|    961    |  0.03266335  |  0.00643730  |   0.02908707   |  | 0.25987625 |
|    962    |  0.03647804  |  0.00739098  |   0.03552437   |  | 0.33235550 |
|    963    |  0.03123283  |  0.00619888  |   0.03170967   |  | 0.26607513 |
|    964    |  0.03075600  |  0.00619888  |   0.02861023   |  | 0.26369095 |
|    965    |  0.03623962  |  0.00786781  |   0.03504753   |  | 0.32401085 |
|    966    |  0.03623962  |  0.00834465  |   0.04696846   |  | 0.34785271 |
|    967    |  0.03218651  |  0.00619888  |   0.02861023   |  | 0.25796890 |
|    968    |  0.03194809  |  0.01597404  |   0.02884865   |  | 0.27632713 |
|    969    |  0.03695488  |  0.00786781  |   0.03576279   |  | 0.31518936 |
|    970    |  0.03719330  |  0.00762939  |   0.03528595   |  | 0.31948090 |
|    971    |  0.03838539  |  0.00858307  |   0.04673004   |  | 0.33760071 |
|    972    |  0.03385544  |  0.00572205  |   0.02813339   |  | 0.29492378 |
|    973    |  0.04029274  |  0.00786781  |   0.03647804   |  | 0.32234192 |
|    974    |  0.03814697  |  0.00858307  |   0.04768372   |  | 0.35572052 |
|    975    |  0.03886223  |  0.00834465  |   0.03671646   |  | 0.32615662 |
|    976    |  0.03838539  |  0.00953674  |   0.03862381   |  | 0.35071373 |
|    977    |  0.03695488  |  0.00762939  |   0.03671646   |  | 0.33211708 |
|    978    |  0.03600121  |  0.00786781  |   0.03600121   |  | 0.32496452 |
|    979    |  0.03719330  |  0.00858307  |   0.05006790   |  | 0.34523010 |
|    980    |  0.03743172  |  0.00905991  |   0.03695488   |  | 0.34141541 |
|    981    |  0.03480911  |  0.00524521  |   0.02908707   |  | 0.26369095 |
|    982    |  0.03814697  |  0.00810623  |   0.04887581   |  | 0.35262108 |
|    983    |  0.03933907  |  0.00858307  |   0.03981590   |  | 0.33473969 |
|    984    |  0.03647804  |  0.00834465  |   0.03600121   |  | 0.32019615 |
|    985    |  0.03695488  |  0.00882149  |   0.06604195   |  | 0.36501884 |
|    986    |  0.04124641  |  0.00905991  |   0.03862381   |  | 0.33569336 |
|    987    |  0.05102158  |  0.00882149  |   0.04172325   |  | 0.36096573 |
|    988    |  0.03743172  |  0.00762939  |   0.03600121   |  | 0.31590462 |
|    989    |  0.03194809  |  0.00572205  |   0.03409386   |  | 0.26774406 |
|    990    |  0.01358986  |  0.00548363  |   0.01955032   |  | 0.14448166 |
|    991    |  0.01358986  |  0.00691414  |   0.02288818   |  | 0.17762184 |
|    992    |  0.02002716  |  0.00882149  |   0.02694130   |  | 0.21338463 |
|    993    |  0.03862381  |  0.00882149  |   0.04816055   |  | 0.33283234 |
|    994    |  0.03695488  |  0.00786781  |   0.03623962   |  | 0.32711029 |
|    995    |  0.03266335  |  0.00572205  |   0.04053116   |  | 0.30326843 |
|    996    |  0.04959106  |  0.00858307  |   0.03504753   |  | 0.33783913 |
|    997    |  0.03790855  |  0.07438660  |   0.03647804   |  | 0.42915344 |
|    998    |  0.04315376  |  0.00810623  |   0.04792213   |  | 0.33736229 |
|    999    |  0.03767014  |  0.00810623  |   0.03671646   |  | 0.31828880 |
|    1000   |  0.03814697  |  0.00810623  |   0.03695488   |  | 0.33307076 |
+-----------+--------------+--------------+----------------+--+------------+
|  Average  |  0.02871680  |  0.00793743  |   0.03202033   |  | 0.21357393 |
+-----------+--------------+--------------+----------------+--+------------+
Decrypt avg time + Encrypt avg time + SV Update avg time: 0.06867456 ms
