

Timing Results, ECC
+-----------+--------------+------------+-------------+--+------------+
| Device ID | Key Gen (ms) | Sign (ms)  | Verify (ms) |  | Auth. (ms) |
|    8238   |  0.02241135  | 0.31590462 |  0.73647499 |  | 2.10618973 |
|    8239   |  0.02002716  | 0.31471252 |  0.73623657 |  | 2.10380554 |
|    8240   |  0.02026558  | 0.32258034 |  0.73170662 |  | 2.11787224 |
|    8241   |  0.02026558  | 0.31423569 |  0.73814392 |  | 2.11644173 |
|    8242   |  0.02050400  | 0.31995773 |  0.73862076 |  | 2.11548805 |
|    8243   |  0.02026558  | 0.32019615 |  0.75578690 |  | 2.13027000 |
|    8244   |  0.02074242  | 0.32162666 |  0.73432922 |  | 2.12049484 |
|    8245   |  0.02074242  | 0.32162666 |  0.73814392 |  | 2.11977959 |
|    8246   |  0.02026558  | 0.31924248 |  0.76055527 |  | 2.13623047 |
|    8247   |  0.02050400  | 0.32329559 |  0.73432922 |  | 2.11524963 |
|    8248   |  0.02026558  | 0.31590462 |  0.73552132 |  | 2.10952759 |
|    8249   |  0.02074242  | 0.31566620 |  0.74028969 |  | 2.11477280 |
|    8250   |  0.02026558  | 0.31709671 |  0.73790550 |  | 2.11381912 |
|    8251   |  0.02050400  | 0.31661987 |  0.73552132 |  | 2.11119652 |
|    8252   |  0.01978874  | 0.31590462 |  0.74410439 |  | 2.11405754 |
|    8253   |  0.02050400  | 0.31924248 |  0.73790550 |  | 2.12001801 |
|    8254   |  0.02026558  | 0.31542778 |  0.74052811 |  | 2.11906433 |
|    8255   |  0.02050400  | 0.31638145 |  0.73933601 |  | 2.11334229 |
|    8256   |  0.01978874  | 0.32138824 |  0.73361397 |  | 2.11310387 |
|    8257   |  0.02288818  | 0.31447411 |  0.74481964 |  | 2.11334229 |
|    8258   |  0.02026558  | 0.31757355 |  0.73957443 |  | 2.11906433 |
|    8259   |  0.01978874  | 0.31971931 |  0.73981285 |  | 2.11858749 |
|    8260   |  0.01955032  | 0.32615662 |  0.74291229 |  | 2.15411186 |
|    8261   |  0.02026558  | 0.31089783 |  0.73695183 |  | 2.09879875 |
|    8262   |  0.02026558  | 0.31971931 |  0.73885918 |  | 2.12669373 |
|    8263   |  0.02026558  | 0.31638145 |  0.73790550 |  | 2.11548805 |
|    8264   |  0.02026558  | 0.31638145 |  0.73695183 |  | 2.11167336 |
|    8265   |  0.02050400  | 0.31948090 |  0.73409081 |  | 2.11286545 |
|    8266   |  0.02026558  | 0.31661987 |  0.74267387 |  | 2.12693214 |
|    8267   |  0.02026558  | 0.31638145 |  0.76079369 |  | 2.15816498 |
|    8268   |  0.02098083  | 0.33354759 |  0.75221062 |  | 2.17819214 |
|    8269   |  0.02002716  | 0.33330917 |  0.74052811 |  | 2.16126442 |
|    8270   |  0.02026558  | 0.31304359 |  0.73528290 |  | 2.10094452 |
|    8271   |  0.02074242  | 0.32258034 |  0.74648857 |  | 2.14481354 |
|    8272   |  0.02026558  | 0.31852722 |  0.73385239 |  | 2.11167336 |
|    8273   |  0.02050400  | 0.31614304 |  0.73671341 |  | 2.10976601 |
|    8274   |  0.02026558  | 0.31924248 |  0.73575974 |  | 2.11095810 |
|    8275   |  0.02026558  | 0.31471252 |  0.73671341 |  | 2.10690498 |
|    8276   |  0.02026558  | 0.31685829 |  0.74124336 |  | 2.12478638 |
|    8277   |  0.02026558  | 0.31566620 |  0.73194504 |  | 2.10523605 |
|    8278   |  0.01978874  | 0.32138824 |  0.73814392 |  | 2.11501122 |
|    8279   |  0.02026558  | 0.31614304 |  0.74267387 |  | 2.11334229 |
|    8280   |  0.01978874  | 0.32210350 |  0.73814392 |  | 2.11763382 |
|    8281   |  0.02026558  | 0.31948090 |  0.73552132 |  | 2.10595131 |
|    8282   |  0.01978874  | 0.31542778 |  0.75650215 |  | 2.14195251 |
|    8283   |  0.02074242  | 0.32329559 |  0.73337555 |  | 2.10499763 |
|    8284   |  0.02002716  | 0.32138824 |  0.73075294 |  | 2.10762024 |
|    8285   |  0.02384186  | 0.31614304 |  0.73385239 |  | 2.10165977 |
|    8286   |  0.02050400  | 0.31447411 |  0.73575974 |  | 2.10642815 |
|    8287   |  0.02264977  | 0.32186508 |  0.74386597 |  | 2.12097168 |
|    8288   |  0.02074242  | 0.32186508 |  0.73218346 |  | 2.11763382 |
|    8289   |  0.02026558  | 0.31518936 |  0.75316429 |  | 2.13217735 |
|    8290   |  0.02074242  | 0.32639503 |  0.73051453 |  | 2.13050842 |
|    8291   |  0.02026558  | 0.31948090 |  0.73933601 |  | 2.11787224 |
|    8292   |  0.02050400  | 0.31948090 |  0.74052811 |  | 2.11787224 |
|    8293   |  0.02050400  | 0.32639503 |  0.73552132 |  | 2.12979317 |
|    8294   |  0.02074242  | 0.31542778 |  0.74005127 |  | 2.11358070 |
|    8295   |  0.02050400  | 0.31638145 |  0.75244904 |  | 2.13217735 |
|    8296   |  0.02074242  | 0.32711029 |  0.73170662 |  | 2.13432312 |
|    8297   |  0.02026558  | 0.31542778 |  0.73933601 |  | 2.11167336 |
|    8298   |  0.02050400  | 0.31685829 |  0.74815750 |  | 2.11811066 |
|    8299   |  0.02145767  | 0.31757355 |  0.73695183 |  | 2.11858749 |
|    8300   |  0.02026558  | 0.31900406 |  0.73742867 |  | 2.10976601 |
|    8301   |  0.01978874  | 0.31447411 |  0.74195862 |  | 2.11882591 |
|    8302   |  0.02002716  | 0.31185150 |  0.73742867 |  | 2.10428238 |
|    8303   |  0.02026558  | 0.31995773 |  0.73599815 |  | 2.11262703 |
|    8304   |  0.02002716  | 0.31423569 |  0.74720383 |  | 2.11620331 |
|    8305   |  0.02074242  | 0.32210350 |  0.73289871 |  | 2.13551521 |
|    8306   |  0.02002716  | 0.31709671 |  0.73313713 |  | 2.10118294 |
|    8307   |  0.02121925  | 0.31471252 |  0.74553490 |  | 2.12240219 |
|    8308   |  0.02002716  | 0.31518936 |  0.73671341 |  | 2.10499763 |
|    8309   |  0.02002716  | 0.31876564 |  0.73313713 |  | 2.10571289 |
|    8310   |  0.02002716  | 0.31495094 |  0.75244904 |  | 2.13050842 |
|    8311   |  0.02050400  | 0.32496452 |  0.75554848 |  | 2.15935707 |
|    8312   |  0.02098083  | 0.32806396 |  0.73146820 |  | 2.10928917 |
|    8313   |  0.02026558  | 0.31399727 |  0.73647499 |  | 2.11000443 |
|    8314   |  0.02026558  | 0.31447411 |  0.74291229 |  | 2.10952759 |
|    8315   |  0.02026558  | 0.32258034 |  0.73599815 |  | 2.11739540 |
|    8316   |  0.02050400  | 0.31614304 |  0.73814392 |  | 2.10785866 |
|    8317   |  0.02002716  | 0.31518936 |  0.73552132 |  | 2.10213661 |
|    8318   |  0.02026558  | 0.31685829 |  0.75101852 |  | 2.15363503 |
|    8319   |  0.02050400  | 0.31614304 |  0.73313713 |  | 2.10118294 |
|    8320   |  0.02050400  | 0.31495094 |  0.74291229 |  | 2.11739540 |
|    8321   |  0.02026558  | 0.31781197 |  0.75054169 |  | 2.15268135 |
|    8322   |  0.02026558  | 0.31447411 |  0.73361397 |  | 2.09784508 |
|    8323   |  0.02002716  | 0.31328201 |  0.74410439 |  | 2.11763382 |
|    8324   |  0.02050400  | 0.31614304 |  0.73409081 |  | 2.10928917 |
|    8325   |  0.02002716  | 0.31876564 |  0.75888634 |  | 2.14600563 |
|    8326   |  0.02074242  | 0.31256676 |  0.75173378 |  | 2.14099884 |
|    8327   |  0.02121925  | 0.32138824 |  0.73337555 |  | 2.11215019 |
|    8328   |  0.02002716  | 0.32305717 |  0.73552132 |  | 2.11024284 |
|    8329   |  0.02050400  | 0.31590462 |  0.73504448 |  | 2.10237503 |
|    8330   |  0.02026558  | 0.31685829 |  0.74028969 |  | 2.11644173 |
|    8331   |  0.02050400  | 0.31948090 |  0.73051453 |  | 2.10428238 |
|    8332   |  0.02026558  | 0.31828880 |  0.74410439 |  | 2.12311745 |
|    8333   |  0.02026558  | 0.31566620 |  0.73528290 |  | 2.10523605 |
|    8334   |  0.02050400  | 0.31924248 |  0.73432922 |  | 2.10666656 |
|    8335   |  0.02026558  | 0.31280518 |  0.73623657 |  | 2.10237503 |
|    8336   |  0.02002716  | 0.31328201 |  0.73695183 |  | 2.10690498 |
|    8337   |  0.02026558  | 0.31566620 |  0.73170662 |  | 2.10499763 |
|    8338   |  0.02002716  | 0.31638145 |  0.73623657 |  | 2.10762024 |
|    8339   |  0.02050400  | 0.31590462 |  0.73671341 |  | 2.10881233 |
|    8340   |  0.02050400  | 0.31685829 |  0.76222420 |  | 2.14004517 |
|    8341   |  0.02074242  | 0.32854080 |  0.73838234 |  | 2.14457512 |
|    8342   |  0.02002716  | 0.31328201 |  0.74315071 |  | 2.11381912 |
|    8343   |  0.02026558  | 0.31566620 |  0.74529648 |  | 2.12931633 |
|    8344   |  0.02026558  | 0.32567978 |  0.74243546 |  | 2.13193893 |
|    8345   |  0.02074242  | 0.31495094 |  0.74267387 |  | 2.12311745 |
|    8346   |  0.02050400  | 0.31614304 |  0.73909760 |  | 2.11405754 |
|    8347   |  0.01978874  | 0.32162666 |  0.73814392 |  | 2.11954117 |
|    8348   |  0.02074242  | 0.31447411 |  0.73623657 |  | 2.10595131 |
|    8349   |  0.02002716  | 0.31542778 |  0.74338913 |  | 2.10762024 |
|    8350   |  0.02050400  | 0.32162666 |  0.73099136 |  | 2.11215019 |
|    8351   |  0.02026558  | 0.31542778 |  0.73647499 |  | 2.10547447 |
|    8352   |  0.02050400  | 0.31614304 |  0.74052811 |  | 2.11191177 |
|    8353   |  0.02002716  | 0.31828880 |  0.74100494 |  | 2.11262703 |
|    8354   |  0.02050400  | 0.32782555 |  0.75125694 |  | 2.15649605 |
|    8355   |  0.02074242  | 0.32162666 |  0.73385239 |  | 2.11524963 |
|    8356   |  0.01978874  | 0.31566620 |  0.73742867 |  | 2.10618973 |
|    8357   |  0.02002716  | 0.31495094 |  0.73671341 |  | 2.10404396 |
|    8358   |  0.02050400  | 0.31471252 |  0.73766708 |  | 2.10666656 |
|    8359   |  0.01978874  | 0.31399727 |  0.74148178 |  | 2.11834908 |
|    8360   |  0.02026558  | 0.31995773 |  0.74100494 |  | 2.11215019 |
|    8361   |  0.02169609  | 0.31733513 |  0.73623657 |  | 2.10833549 |
|    8362   |  0.02026558  | 0.31256676 |  0.73766708 |  | 2.10309029 |
|    8363   |  0.02002716  | 0.32091141 |  0.73862076 |  | 2.11668015 |
|    8364   |  0.01978874  | 0.31542778 |  0.73838234 |  | 2.10714340 |
|    8365   |  0.02002716  | 0.31423569 |  0.73671341 |  | 2.10332870 |
|    8366   |  0.02002716  | 0.32114983 |  0.73552132 |  | 2.11334229 |
|    8367   |  0.02002716  | 0.32162666 |  0.74625015 |  | 2.12883949 |
|    8368   |  0.02026558  | 0.31518936 |  0.73814392 |  | 2.10547447 |
|    8369   |  0.02074242  | 0.32329559 |  0.73719025 |  | 2.11834908 |
|    8370   |  0.02026558  | 0.31924248 |  0.74553490 |  | 2.13193893 |
|    8371   |  0.02074242  | 0.31948090 |  0.74124336 |  | 2.11858749 |
|    8372   |  0.02074242  | 0.32114983 |  0.73599815 |  | 2.11834908 |
|    8373   |  0.02002716  | 0.31948090 |  0.73456764 |  | 2.11548805 |
|    8374   |  0.02050400  | 0.31471252 |  0.75173378 |  | 2.14004517 |
|    8375   |  0.02074242  | 0.32091141 |  0.73313713 |  | 2.11811066 |
|    8376   |  0.02002716  | 0.32234192 |  0.75459480 |  | 2.15744972 |
|    8377   |  0.02050400  | 0.32377243 |  0.73814392 |  | 2.13146210 |
|    8378   |  0.02002716  | 0.31208992 |  0.73671341 |  | 2.10571289 |
|    8379   |  0.02002716  | 0.31971931 |  0.73742867 |  | 2.11215019 |
|    8380   |  0.02026558  | 0.31447411 |  0.74172020 |  | 2.11143494 |
|    8381   |  0.02026558  | 0.31614304 |  0.74911118 |  | 2.12526321 |
|    8382   |  0.02145767  | 0.32401085 |  0.74124336 |  | 2.12764740 |
|    8383   |  0.02050400  | 0.31471252 |  0.73575974 |  | 2.10094452 |
|    8384   |  0.02026558  | 0.31566620 |  0.74386597 |  | 2.11262703 |
|    8385   |  0.02002716  | 0.32067299 |  0.73409081 |  | 2.11548805 |
|    8386   |  0.02026558  | 0.32114983 |  0.73599815 |  | 2.11453438 |
|    8387   |  0.02050400  | 0.31542778 |  0.73766708 |  | 2.10905075 |
|    8388   |  0.02050400  | 0.32043457 |  0.74100494 |  | 2.11358070 |
|    8389   |  0.02026558  | 0.32138824 |  0.74362755 |  | 2.12287903 |
|    8390   |  0.02098083  | 0.32424927 |  0.74005127 |  | 2.14028358 |
|    8391   |  0.02026558  | 0.31852722 |  0.73647499 |  | 2.10499763 |
|    8392   |  0.02026558  | 0.31900406 |  0.73933601 |  | 2.12287903 |
|    8393   |  0.02002716  | 0.32663345 |  0.75340271 |  | 2.16531754 |
|    8394   |  0.02074242  | 0.32567978 |  0.75316429 |  | 2.15601921 |
|    8395   |  0.02098083  | 0.32258034 |  0.75244904 |  | 2.15768814 |
|    8396   |  0.02121925  | 0.31232834 |  0.74005127 |  | 2.10070610 |
|    8397   |  0.02050400  | 0.32019615 |  0.75173378 |  | 2.14910507 |
|    8398   |  0.02074242  | 0.32472610 |  0.74219704 |  | 2.14242935 |
|    8399   |  0.02074242  | 0.32210350 |  0.73432922 |  | 2.12049484 |
|    8400   |  0.02002716  | 0.31566620 |  0.72979927 |  | 2.08997726 |
|    8401   |  0.01978874  | 0.31971931 |  0.73838234 |  | 2.11858749 |
|    8402   |  0.02050400  | 0.31614304 |  0.73790550 |  | 2.10785866 |
|    8403   |  0.02026558  | 0.31900406 |  0.73313713 |  | 2.10809708 |
|    8404   |  0.01978874  | 0.31375885 |  0.73599815 |  | 2.10475922 |
|    8405   |  0.02002716  | 0.31399727 |  0.73575974 |  | 2.10809708 |
|    8406   |  0.02026558  | 0.31638145 |  0.73766708 |  | 2.12144852 |
|    8407   |  0.02026558  | 0.31852722 |  0.73885918 |  | 2.11262703 |
|    8408   |  0.02026558  | 0.31542778 |  0.73814392 |  | 2.11286545 |
|    8409   |  0.02026558  | 0.31566620 |  0.74672699 |  | 2.15411186 |
|    8410   |  0.02026558  | 0.31709671 |  0.74052811 |  | 2.10881233 |
|    8411   |  0.02074242  | 0.31781197 |  0.73647499 |  | 2.10857391 |
|    8412   |  0.02002716  | 0.31185150 |  0.75006485 |  | 2.14028358 |
|    8413   |  0.02002716  | 0.32067299 |  0.73075294 |  | 2.10595131 |
|    8414   |  0.02479553  | 0.31852722 |  0.73862076 |  | 2.11262703 |
|    8415   |  0.02002716  | 0.31423569 |  0.74315071 |  | 2.11572647 |
|    8416   |  0.01978874  | 0.31971931 |  0.73385239 |  | 2.10928917 |
|    8417   |  0.02026558  | 0.31542778 |  0.73766708 |  | 2.10714340 |
|    8418   |  0.02050400  | 0.31685829 |  0.74648857 |  | 2.11834908 |
|    8419   |  0.02098083  | 0.32281876 |  0.73480606 |  | 2.12025642 |
|    8420   |  0.02002716  | 0.31495094 |  0.73957443 |  | 2.11453438 |
|    8421   |  0.02002716  | 0.31566620 |  0.73623657 |  | 2.10571289 |
|    8422   |  0.01978874  | 0.31471252 |  0.73909760 |  | 2.11024284 |
|    8423   |  0.01978874  | 0.32615662 |  0.73933601 |  | 2.15458870 |
|    8424   |  0.02026558  | 0.31518936 |  0.73790550 |  | 2.10452080 |
|    8425   |  0.02026558  | 0.31614304 |  0.75078011 |  | 2.13146210 |
|    8426   |  0.02050400  | 0.32806396 |  0.73862076 |  | 2.12740898 |
|    8427   |  0.02002716  | 0.31447411 |  0.74076653 |  | 2.11358070 |
|    8428   |  0.02455711  | 0.31757355 |  0.73647499 |  | 2.11715698 |
|    8429   |  0.02074242  | 0.31995773 |  0.73623657 |  | 2.11954117 |
|    8430   |  0.02026558  | 0.31495094 |  0.73575974 |  | 2.10642815 |
|    8431   |  0.02026558  | 0.31399727 |  0.74100494 |  | 2.10642815 |
|    8432   |  0.02002716  | 0.32019615 |  0.73218346 |  | 2.11095810 |
|    8433   |  0.01978874  | 0.31781197 |  0.73623657 |  | 2.11691856 |
|    8434   |  0.02002716  | 0.31733513 |  0.75197220 |  | 2.12597847 |
|    8435   |  0.02098083  | 0.32496452 |  0.72741508 |  | 2.11286545 |
|    8436   |  0.02002716  | 0.31304359 |  0.73623657 |  | 2.10857391 |
|    8437   |  0.01978874  | 0.31375885 |  0.74028969 |  | 2.10666656 |
|    8438   |  0.02002716  | 0.31948090 |  0.74005127 |  | 2.11834908 |
|    8439   |  0.02002716  | 0.32210350 |  0.73742867 |  | 2.13575363 |
|    8440   |  0.01978874  | 0.31709671 |  0.73432922 |  | 2.11095810 |
|    8441   |  0.02050400  | 0.32925606 |  0.74315071 |  | 2.15101242 |
|    8442   |  0.01978874  | 0.31518936 |  0.74982643 |  | 2.12764740 |
|    8443   |  0.02074242  | 0.32162666 |  0.73361397 |  | 2.12764740 |
|    8444   |  0.01955032  | 0.31733513 |  0.73671341 |  | 2.10213661 |
|    8445   |  0.02026558  | 0.31805038 |  0.73599815 |  | 2.10785866 |
|    8446   |  0.02002716  | 0.31661987 |  0.74124336 |  | 2.11882591 |
|    8447   |  0.02098083  | 0.31423569 |  0.75674057 |  | 2.13074684 |
|    8448   |  0.02098083  | 0.32782555 |  0.74148178 |  | 2.14815140 |
|    8449   |  0.01978874  | 0.31757355 |  0.73242188 |  | 2.09212303 |
|    8450   |  0.02002716  | 0.31423569 |  0.74195862 |  | 2.11381912 |
|    8451   |  0.02002716  | 0.31948090 |  0.73766708 |  | 2.11095810 |
|    8452   |  0.02026558  | 0.31423569 |  0.73862076 |  | 2.10332870 |
|    8453   |  0.01978874  | 0.31447411 |  0.75221062 |  | 2.12359428 |
|    8454   |  0.02026558  | 0.32448769 |  0.73289871 |  | 2.12264061 |
|    8455   |  0.02050400  | 0.31685829 |  0.73599815 |  | 2.11143494 |
|    8456   |  0.02002716  | 0.31638145 |  0.73838234 |  | 2.11191177 |
|    8457   |  0.02050400  | 0.32114983 |  0.73409081 |  | 2.11095810 |
|    8458   |  0.02050400  | 0.31614304 |  0.73719025 |  | 2.10738182 |
|    8459   |  0.02050400  | 0.32043457 |  0.73575974 |  | 2.11811066 |
|    8460   |  0.02026558  | 0.32043457 |  0.74219704 |  | 2.11668015 |
|    8461   |  0.02050400  | 0.32520294 |  0.75268745 |  | 2.15649605 |
|    8462   |  0.02050400  | 0.32305717 |  0.75221062 |  | 2.13313103 |
|    8463   |  0.02074242  | 0.31709671 |  0.73337555 |  | 2.10452080 |
|    8464   |  0.02050400  | 0.31352043 |  0.73623657 |  | 2.10738182 |
|    8465   |  0.02074242  | 0.31566620 |  0.73909760 |  | 2.11000443 |
|    8466   |  0.02050400  | 0.31590462 |  0.73719025 |  | 2.11262703 |
|    8467   |  0.02002716  | 0.32067299 |  0.74338913 |  | 2.12001801 |
|    8468   |  0.02050400  | 0.31757355 |  0.73599815 |  | 2.11572647 |
|    8469   |  0.02050400  | 0.31542778 |  0.73885918 |  | 2.10928917 |
|    8470   |  0.02002716  | 0.31828880 |  0.73814392 |  | 2.11024284 |
|    8471   |  0.02050400  | 0.31447411 |  0.75006485 |  | 2.11811066 |
|    8472   |  0.02098083  | 0.32377243 |  0.74529648 |  | 2.14004517 |
|    8473   |  0.02050400  | 0.32329559 |  0.73075294 |  | 2.11381912 |
|    8474   |  0.02121925  | 0.31709671 |  0.74601173 |  | 2.12287903 |
|    8475   |  0.02145767  | 0.32305717 |  0.73432922 |  | 2.13336945 |
|    8476   |  0.02050400  | 0.31685829 |  0.73647499 |  | 2.11119652 |
|    8477   |  0.02050400  | 0.31614304 |  0.73003769 |  | 2.10690498 |
|    8478   |  0.02050400  | 0.31471252 |  0.73695183 |  | 2.10499763 |
|    8479   |  0.02026558  | 0.32782555 |  0.74434280 |  | 2.15125084 |
|    8480   |  0.01978874  | 0.31471252 |  0.73933601 |  | 2.10285187 |
|    8481   |  0.02050400  | 0.31495094 |  0.74267387 |  | 2.11119652 |
|    8482   |  0.02026558  | 0.32067299 |  0.75006485 |  | 2.14076042 |
|    8483   |  0.01978874  | 0.31328201 |  0.74696541 |  | 2.10595131 |
|    8484   |  0.02121925  | 0.32210350 |  0.72956085 |  | 2.13074684 |
|    8485   |  0.02026558  | 0.31805038 |  0.73504448 |  | 2.10380554 |
|    8486   |  0.02050400  | 0.31805038 |  0.74052811 |  | 2.11930275 |
|    8487   |  0.02050400  | 0.31709671 |  0.73862076 |  | 2.11358070 |
|    8488   |  0.02026558  | 0.32138824 |  0.73361397 |  | 2.12073326 |
|    8489   |  0.02074242  | 0.32019615 |  0.74434280 |  | 2.11834908 |
|    8490   |  0.02074242  | 0.31852722 |  0.74315071 |  | 2.12001801 |
|    8491   |  0.02002716  | 0.31948090 |  0.73671341 |  | 2.11143494 |
|    8492   |  0.02026558  | 0.32854080 |  0.73671341 |  | 2.12621689 |
|    8493   |  0.02050400  | 0.31614304 |  0.74696541 |  | 2.12073326 |
|    8494   |  0.02050400  | 0.32258034 |  0.74243546 |  | 2.12264061 |
|    8495   |  0.02074242  | 0.31948090 |  0.73719025 |  | 2.11644173 |
|    8496   |  0.02074242  | 0.31852722 |  0.74219704 |  | 2.11596489 |
|    8497   |  0.02050400  | 0.31638145 |  0.75435638 |  | 2.15077400 |
|    8498   |  0.02050400  | 0.31876564 |  0.74553490 |  | 2.11596489 |
|    8499   |  0.02050400  | 0.32401085 |  0.73671341 |  | 2.12836266 |
|    8500   |  0.02098083  | 0.31495094 |  0.73933601 |  | 2.11334229 |
|    8501   |  0.02074242  | 0.32019615 |  0.73552132 |  | 2.10833549 |
|    8502   |  0.02098083  | 0.31852722 |  0.74696541 |  | 2.12359428 |
|    8503   |  0.02050400  | 0.31685829 |  0.73885918 |  | 2.11715698 |
|    8504   |  0.02050400  | 0.31971931 |  0.73266029 |  | 2.11071968 |
|    8505   |  0.02002716  | 0.31805038 |  0.73790550 |  | 2.11262703 |
|    8506   |  0.02026558  | 0.31685829 |  0.74124336 |  | 2.12669373 |
|    8507   |  0.02002716  | 0.31757355 |  0.73218346 |  | 2.10309029 |
|    8508   |  0.02002716  | 0.31709671 |  0.74005127 |  | 2.11405754 |
|    8509   |  0.02050400  | 0.31590462 |  0.73790550 |  | 2.10928917 |
|    8510   |  0.02026558  | 0.32162666 |  0.73313713 |  | 2.11834908 |
|    8511   |  0.02026558  | 0.31924248 |  0.74219704 |  | 2.11596489 |
|    8512   |  0.02050400  | 0.31661987 |  0.74386597 |  | 2.12454796 |
|    8513   |  0.02026558  | 0.31709671 |  0.73790550 |  | 2.11238861 |
|    8514   |  0.02002716  | 0.31948090 |  0.73695183 |  | 2.11691856 |
|    8515   |  0.02026558  | 0.31590462 |  0.74815750 |  | 2.19249725 |
|    8516   |  0.02193451  | 0.32258034 |  0.73742867 |  | 2.13813782 |
|    8517   |  0.02098083  | 0.32162666 |  0.73862076 |  | 2.12073326 |
|    8518   |  0.02074242  | 0.31614304 |  0.74005127 |  | 2.11405754 |
|    8519   |  0.02050400  | 0.32186508 |  0.75578690 |  | 2.13861465 |
|    8520   |  0.02074242  | 0.32687187 |  0.73242188 |  | 2.12717056 |
|    8521   |  0.02050400  | 0.31566620 |  0.74076653 |  | 2.11381912 |
|    8522   |  0.02050400  | 0.31638145 |  0.73838234 |  | 2.11215019 |
|    8523   |  0.02002716  | 0.32114983 |  0.73814392 |  | 2.12168694 |
|    8524   |  0.02312660  | 0.31733513 |  0.73766708 |  | 2.12168694 |
|    8525   |  0.02026558  | 0.31661987 |  0.73361397 |  | 2.10881233 |
|    8526   |  0.02026558  | 0.32019615 |  0.74982643 |  | 2.12526321 |
|    8527   |  0.02074242  | 0.32496452 |  0.73623657 |  | 2.12717056 |
|    8528   |  0.02050400  | 0.31566620 |  0.74911118 |  | 2.12359428 |
|    8529   |  0.02050400  | 0.32401085 |  0.73409081 |  | 2.11095810 |
|    8530   |  0.01978874  | 0.31328201 |  0.73695183 |  | 2.10785866 |
|    8531   |  0.02074242  | 0.31661987 |  0.73623657 |  | 2.11071968 |
|    8532   |  0.02050400  | 0.31709671 |  0.73337555 |  | 2.11048126 |
|    8533   |  0.02026558  | 0.32567978 |  0.75626373 |  | 2.16293335 |
|    8534   |  0.02026558  | 0.31447411 |  0.73051453 |  | 2.10070610 |
|    8535   |  0.01955032  | 0.32234192 |  0.73361397 |  | 2.11095810 |
|    8536   |  0.02026558  | 0.31971931 |  0.73599815 |  | 2.10928917 |
|    8537   |  0.02026558  | 0.31471252 |  0.74481964 |  | 2.11572647 |
|    8538   |  0.02074242  | 0.31995773 |  0.73504448 |  | 2.11143494 |
|    8539   |  0.02026558  | 0.31924248 |  0.73885918 |  | 2.12121010 |
|    8540   |  0.02050400  | 0.31661987 |  0.73623657 |  | 2.10690498 |
|    8541   |  0.02002716  | 0.31542778 |  0.74410439 |  | 2.11238861 |
|    8542   |  0.02026558  | 0.32949448 |  0.75459480 |  | 2.16102600 |
|    8543   |  0.02002716  | 0.31852722 |  0.73552132 |  | 2.10595131 |
|    8544   |  0.02050400  | 0.31518936 |  0.74338913 |  | 2.11477280 |
|    8545   |  0.02002716  | 0.32806396 |  0.74505806 |  | 2.14362144 |
|    8546   |  0.02384186  | 0.32043457 |  0.74505806 |  | 2.13074684 |
|    8547   |  0.02050400  | 0.31805038 |  0.76127052 |  | 2.17080116 |
|    8548   |  0.02121925  | 0.32830238 |  0.75387955 |  | 2.14362144 |
|    8549   |  0.02121925  | 0.32472610 |  0.73933601 |  | 2.13479996 |
|    8550   |  0.02098083  | 0.31518936 |  0.74124336 |  | 2.11715698 |
|    8551   |  0.02050400  | 0.32258034 |  0.73766708 |  | 2.12502480 |
|    8552   |  0.02050400  | 0.31495094 |  0.73671341 |  | 2.11071968 |
|    8553   |  0.02050400  | 0.31709671 |  0.73742867 |  | 2.11024284 |
|    8554   |  0.02026558  | 0.32114983 |  0.73242188 |  | 2.10833549 |
|    8555   |  0.02026558  | 0.31805038 |  0.75221062 |  | 2.14171410 |
|    8556   |  0.02098083  | 0.32210350 |  0.73337555 |  | 2.11358070 |
|    8557   |  0.02050400  | 0.31852722 |  0.73289871 |  | 2.10857391 |
|    8558   |  0.02002716  | 0.31733513 |  0.73790550 |  | 2.11000443 |
|    8559   |  0.01978874  | 0.31495094 |  0.74005127 |  | 2.11620331 |
|    8560   |  0.02050400  | 0.31852722 |  0.73623657 |  | 2.11048126 |
|    8561   |  0.02026558  | 0.31614304 |  0.73981285 |  | 2.11238861 |
|    8562   |  0.02098083  | 0.31590462 |  0.74172020 |  | 2.11191177 |
|    8563   |  0.02050400  | 0.31566620 |  0.73242188 |  | 2.11095810 |
|    8564   |  0.02026558  | 0.31614304 |  0.73528290 |  | 2.10738182 |
|    8565   |  0.02026558  | 0.31423569 |  0.74172020 |  | 2.10905075 |
|    8566   |  0.02026558  | 0.31757355 |  0.73647499 |  | 2.11429596 |
|    8567   |  0.02050400  | 0.31805038 |  0.74076653 |  | 2.11954117 |
|    8568   |  0.02026558  | 0.31709671 |  0.73552132 |  | 2.11668015 |
|    8569   |  0.02026558  | 0.31781197 |  0.74744225 |  | 2.11954117 |
|    8570   |  0.02074242  | 0.32567978 |  0.73266029 |  | 2.13789940 |
|    8571   |  0.02312660  | 0.31542778 |  0.73862076 |  | 2.11262703 |
|    8572   |  0.02074242  | 0.31709671 |  0.73957443 |  | 2.11191177 |
|    8573   |  0.02026558  | 0.32114983 |  0.74005127 |  | 2.11620331 |
|    8574   |  0.02098083  | 0.31876564 |  0.74219704 |  | 2.12693214 |
|    8575   |  0.02074242  | 0.31781197 |  0.74267387 |  | 2.12073326 |
|    8576   |  0.02098083  | 0.32401085 |  0.73266029 |  | 2.11787224 |
